Source,Target,Type,id,weight
22652.0,10526.0,Directed,225198,16.0
22652.0,15973.0,Directed,225241,11.0
22819.0,23429.0,Directed,226508,7.0
22819.0,4531.0,Directed,226528,9.0
22819.0,18939.0,Directed,226534,7.0
22991.0,16845.0,Directed,227505,8.0
22991.0,25380.0,Directed,227512,12.0
22991.0,3781.0,Directed,227540,7.0
22991.0,1086.0,Directed,227543,7.0
23003.0,4769.0,Directed,227824,11.0
23003.0,17599.0,Directed,227846,9.0
23003.0,9187.0,Directed,227931,14.0
23003.0,4165.0,Directed,227991,9.0
23003.0,12108.0,Directed,227997,25.0
23003.0,22045.0,Directed,228024,23.0
23003.0,10357.0,Directed,228030,14.0
23003.0,14305.0,Directed,228033,7.0
23003.0,10973.0,Directed,228051,19.0
23003.0,18956.0,Directed,228054,9.0
23030.0,20114.0,Directed,228160,24.0
23030.0,23122.0,Directed,228171,18.0
23030.0,14174.0,Directed,228223,10.0
23030.0,19146.0,Directed,228225,33.0
23122.0,13518.0,Directed,229054,12.0
23122.0,17599.0,Directed,229067,10.0
23122.0,18776.0,Directed,229069,16.0
23122.0,845.0,Directed,229118,17.0
23122.0,25294.0,Directed,229131,20.0
23122.0,22045.0,Directed,229148,33.0
23122.0,115.0,Directed,229212,8.0
23122.0,2101.0,Directed,229216,23.0
23122.0,3750.0,Directed,229233,7.0
23122.0,4185.0,Directed,229235,8.0
23122.0,8087.0,Directed,229240,12.0
23122.0,15987.0,Directed,229335,7.0
23122.0,9085.0,Directed,229351,15.0
23122.0,22614.0,Directed,229373,8.0
23122.0,18929.0,Directed,229386,17.0
23122.0,23030.0,Directed,229406,11.0
23122.0,1860.0,Directed,229469,7.0
23122.0,4769.0,Directed,229493,8.0
23122.0,13828.0,Directed,229521,7.0
23122.0,13438.0,Directed,229535,9.0
23122.0,21509.0,Directed,229538,17.0
23122.0,5212.0,Directed,229591,10.0
23122.0,15973.0,Directed,229609,20.0
23122.0,25208.0,Directed,229614,9.0
23145.0,6617.0,Directed,229995,10.0
23145.0,5547.0,Directed,230111,8.0
23145.0,19146.0,Directed,230170,11.0
23206.0,19184.0,Directed,230775,8.0
23206.0,14761.0,Directed,230809,9.0
23206.0,19583.0,Directed,230816,11.0
23206.0,12347.0,Directed,230829,13.0
23206.0,23206.0,Directed,230867,17.0
23206.0,11671.0,Directed,230880,11.0
23206.0,2437.0,Directed,230920,11.0
23206.0,15359.0,Directed,230940,12.0
23206.0,18825.0,Directed,230950,8.0
23206.0,5212.0,Directed,230961,8.0
23429.0,4586.0,Directed,232427,10.0
23429.0,22819.0,Directed,232452,11.0
23429.0,11263.0,Directed,232465,11.0
23429.0,14174.0,Directed,232484,10.0
23429.0,19146.0,Directed,232492,15.0
23429.0,2558.0,Directed,232512,8.0
23429.0,2770.0,Directed,232522,7.0
23429.0,1860.0,Directed,232554,12.0
23429.0,3217.0,Directed,232556,7.0
23487.0,20114.0,Directed,233019,7.0
23487.0,20498.0,Directed,233026,11.0
23545.0,22819.0,Directed,233661,7.0
23545.0,23545.0,Directed,233678,8.0
23545.0,14174.0,Directed,233701,12.0
23545.0,7598.0,Directed,233715,7.0
23545.0,17375.0,Directed,233730,10.0
23545.0,21265.0,Directed,233736,9.0
23576.0,23576.0,Directed,233935,7.0
23576.0,8993.0,Directed,233956,11.0
23714.0,9850.0,Directed,235534,12.0
23714.0,2445.0,Directed,235573,7.0
23778.0,16817.0,Directed,235972,13.0
23778.0,18031.0,Directed,236014,13.0
23778.0,12565.0,Directed,236039,9.0
23778.0,8579.0,Directed,236068,12.0
23778.0,12343.0,Directed,236075,12.0
23778.0,115.0,Directed,236083,7.0
23778.0,953.0,Directed,236125,8.0
23778.0,23778.0,Directed,236130,34.0
23778.0,14089.0,Directed,236143,10.0
23778.0,5054.0,Directed,236174,10.0
23778.0,17788.0,Directed,236187,11.0
23778.0,8317.0,Directed,236204,14.0
23778.0,22652.0,Directed,236224,9.0
23778.0,15476.0,Directed,236263,19.0
23778.0,5545.0,Directed,236273,11.0
23778.0,736.0,Directed,236282,20.0
23778.0,10526.0,Directed,236291,7.0
23778.0,11781.0,Directed,236298,20.0
23778.0,25586.0,Directed,236305,10.0
23778.0,19553.0,Directed,236322,7.0
23778.0,25021.0,Directed,236326,10.0
23778.0,15973.0,Directed,236327,9.0
24014.0,24014.0,Directed,237694,7.0
24014.0,10526.0,Directed,237696,13.0
24014.0,8993.0,Directed,237742,9.0
24014.0,16817.0,Directed,237763,7.0
24014.0,11781.0,Directed,237891,14.0
24148.0,20686.0,Directed,239164,7.0
24148.0,293.0,Directed,239173,9.0
24148.0,9538.0,Directed,239215,9.0
24148.0,11263.0,Directed,239239,7.0
24171.0,17599.0,Directed,239445,8.0
24171.0,3653.0,Directed,239458,8.0
24171.0,25294.0,Directed,239494,9.0
24171.0,8557.0,Directed,239504,8.0
24171.0,97.0,Directed,239515,12.0
24171.0,9085.0,Directed,239620,9.0
24171.0,1086.0,Directed,239699,10.0
24171.0,8775.0,Directed,239714,12.0
24171.0,15973.0,Directed,239793,8.0
24796.0,7615.0,Directed,243843,7.0
24796.0,955.0,Directed,243859,7.0
24796.0,3781.0,Directed,243861,9.0
24796.0,5212.0,Directed,243870,9.0
24796.0,21937.0,Directed,243871,18.0
24796.0,16086.0,Directed,243872,13.0
25021.0,25021.0,Directed,245181,13.0
25044.0,390.0,Directed,245534,10.0
25044.0,25044.0,Directed,245560,7.0
25044.0,20811.0,Directed,245572,8.0
25044.0,19648.0,Directed,245681,9.0
25044.0,13513.0,Directed,245714,8.0
25208.0,6467.0,Directed,246835,17.0
25208.0,20114.0,Directed,246859,7.0
25208.0,17940.0,Directed,246866,15.0
25208.0,23122.0,Directed,246887,8.0
25208.0,20991.0,Directed,246897,7.0
25208.0,18776.0,Directed,246899,8.0
25208.0,4586.0,Directed,246917,7.0
25208.0,18245.0,Directed,246939,7.0
25208.0,5910.0,Directed,246978,7.0
25208.0,25380.0,Directed,246988,9.0
25208.0,14174.0,Directed,247004,9.0
25208.0,845.0,Directed,247007,13.0
25208.0,19146.0,Directed,247011,59.0
25208.0,15123.0,Directed,247044,11.0
25208.0,25208.0,Directed,247070,7.0
25208.0,19874.0,Directed,247079,11.0
25208.0,4008.0,Directed,247090,28.0
25208.0,1860.0,Directed,247101,11.0
25294.0,6467.0,Directed,247819,44.0
25294.0,20114.0,Directed,247841,23.0
25294.0,4952.0,Directed,247851,10.0
25294.0,4586.0,Directed,247908,21.0
25294.0,1720.0,Directed,247956,26.0
25294.0,5910.0,Directed,247969,9.0
25294.0,24171.0,Directed,247984,20.0
25294.0,23122.0,Directed,247986,26.0
25294.0,16845.0,Directed,247989,9.0
25294.0,25380.0,Directed,248000,20.0
25294.0,14174.0,Directed,248016,23.0
25294.0,845.0,Directed,248019,12.0
25294.0,6315.0,Directed,248022,10.0
25294.0,19146.0,Directed,248023,8.0
25294.0,25294.0,Directed,248051,20.0
25294.0,2558.0,Directed,248060,10.0
25294.0,15338.0,Directed,248083,17.0
25294.0,18750.0,Directed,248123,12.0
25294.0,12833.0,Directed,248126,16.0
25294.0,1860.0,Directed,248138,8.0
25317.0,21937.0,Directed,248386,7.0
25317.0,18526.0,Directed,248414,11.0
25380.0,19184.0,Directed,249026,7.0
25380.0,19583.0,Directed,249041,18.0
25380.0,17599.0,Directed,249055,9.0
25380.0,3258.0,Directed,249073,7.0
25380.0,2437.0,Directed,249099,13.0
25380.0,845.0,Directed,249102,8.0
25380.0,1647.0,Directed,249112,10.0
25380.0,25294.0,Directed,249114,13.0
25380.0,22045.0,Directed,249155,9.0
25380.0,4185.0,Directed,249173,7.0
25380.0,25380.0,Directed,249196,13.0
25380.0,11662.0,Directed,249217,8.0
25380.0,17940.0,Directed,249379,8.0
25380.0,5212.0,Directed,249381,10.0
25380.0,14174.0,Directed,249390,15.0
25380.0,15973.0,Directed,249399,28.0
25380.0,25208.0,Directed,249402,10.0
25586.0,23778.0,Directed,250894,11.0
25586.0,2558.0,Directed,251050,8.0
25586.0,19553.0,Directed,251065,8.0
25586.0,10254.0,Directed,251086,7.0
25838.0,4451.0,Directed,253079,8.0
25838.0,15893.0,Directed,253088,7.0
25944.0,20160.0,Directed,253698,8.0
25944.0,8579.0,Directed,253712,12.0
25944.0,736.0,Directed,253932,7.0
